transaction_id,customer_id,transaction_date,transaction_time,hour_of_day,is_weekend,is_night_transaction,country,city,merchant_category,payment_method,device_type,customer_age,credit_score,account_age_years,account_balance,transaction_amount,num_prev_transactions,transaction_freq_monthly,distance_from_home_km,time_since_last_txn_hrs,is_international,failed_attempts,pin_changed_recently,is_fraud,fraud_type
TXN0000006053,CUST00154600,15-02-2020,02:18:00,2,1,1,USA,Vancouver,Travel,Credit Card,Mobile,44,714,1.4,2765.48,787.26,118,24,1.8,1.01,0,0,0,0,None
TXN0000006054,CUST00149516,02-04-2020,18:55:00,18,0,0,Canada,Sydney,ATM Withdrawal,Debit Card,Tablet,36,679,3.4,27865.56,31.27,140,17,8.6,26.99,0,0,0,0,None
TXN0000006055,CUST00147597,10-02-2020,09:19:00,9,0,0,Germany,Tokyo,Utilities,Credit Card,Mobile,53,746,5.5,5666.19,38.17,151,26,0.1,3.09,0,0,0,0,None
TXN0000006056,CUST00116478,28-05-2021,02:55:00,2,0,1,Brazil,New York,Crypto Exchange,Credit Card,Desktop,54,730,2.8,15415.46,435.76,164,20,49.9,20.56,1,1,1,0,None
TXN0000006057,CUST00028203,11-05-2024,20:30:00,20,1,0,France,Manchester,Online Shopping,Credit Card,Desktop,55,684,3.9,7342.49,54.42,161,17,22.4,22.57,0,1,0,0,None
TXN0000006058,CUST00196625,19-05-2024,14:37:00,14,1,0,India,Guadalajara,Crypto Exchange,Credit Card,Desktop,27,620,2,16683.36,15.51,133,22,13.5,3.85,0,1,0,0,None
TXN0000006059,CUST00177215,13-10-2020,06:12:00,6,0,1,Australia,London,Education,Mobile Payment,ATM,63,664,2.9,4145.5,20.86,143,21,22.9,2.48,0,0,0,0,None
TXN0000006060,CUST00061693,02-07-2021,10:19:00,10,0,0,USA,Delhi,Clothing,Credit Card,Tablet,46,621,4.2,7018.36,9.34,171,16,33.6,23.97,1,3,0,0,None
TXN0000006061,CUST00020856,07-07-2024,00:32:00,0,1,1,USA,Guadalajara,Gaming,Bank Transfer,POS Terminal,31,717,0.2,11387.69,43.7,136,18,2.9,12.01,0,0,0,1,Friendly Fraud
TXN0000006062,CUST00191445,04-12-2021,09:42:00,9,1,0,Germany,Guadalajara,Online Shopping,Credit Card,POS Terminal,18,721,10.5,2714.29,116.66,167,16,16,28.89,0,0,0,0,None
TXN0000006063,CUST00025096,06-01-2023,20:34:00,20,0,0,USA,Munich,Online Shopping,Debit Card,Mobile,49,605,9.3,6533.98,92.75,137,20,31.5,20.58,0,0,0,0,None
TXN0000006064,CUST00169797,17-07-2024,07:44:00,7,0,0,Germany,Ṣo Paulo,Fuel,Credit Card,Mobile,46,627,1.9,6406.28,20.45,140,16,32.6,0.98,0,0,0,0,None
TXN0000006065,CUST00049242,12-11-2023,11:00:00,11,1,0,Canada,Ṣo Paulo,Utilities,Credit Card,Mobile,38,635,2.5,2688.47,45.12,149,16,84.2,14.07,1,0,1,0,None
TXN0000006066,CUST00103120,20-03-2024,22:39:00,22,0,1,USA,Berlin,Restaurant,Mobile Payment,Tablet,48,655,2.3,5690.42,55.27,132,16,26.9,0.37,1,1,0,0,None
TXN0000006067,CUST00052004,04-02-2023,12:59:00,12,1,0,India,Osaka,Travel,Debit Card,Mobile,51,629,2.8,1460.75,945.02,187,28,0.7,7.09,0,1,0,0,None
TXN0000006068,CUST00199452,03-06-2020,05:38:00,5,0,1,France,New York,Gaming,Credit Card,Mobile,43,688,29.3,722.16,48.19,165,26,67,19.77,0,0,0,0,None
TXN0000006069,CUST00094838,22-04-2023,13:28:00,13,1,0,USA,Paris,Entertainment,Debit Card,Mobile,33,667,3.4,3424.75,90.53,150,13,7.4,6.97,0,1,0,0,None
TXN0000006070,CUST00094284,26-08-2023,01:09:00,1,1,1,Japan,Mumbai,Jewelry,Debit Card,Mobile,18,813,1.7,5423.48,343.88,141,26,21.9,43.12,0,2,0,0,None
TXN0000006071,CUST00147045,19-04-2020,08:58:00,8,1,0,USA,Toronto,Entertainment,Credit Card,Mobile,23,460,1,5771.93,167.94,154,17,10.7,25.06,1,0,0,0,None
TXN0000006072,CUST00123806,06-03-2024,08:15:00,8,0,0,USA,Osaka,Clothing,Cheque,Desktop,20,689,0.1,19057.86,65.67,156,23,3.3,3.33,0,0,0,0,None
TXN0000006073,CUST00093847,17-11-2021,05:39:00,5,0,1,USA,Munich,Education,Mobile Payment,Mobile,47,538,5.4,6876.97,30.76,145,19,2.5,45.41,0,0,0,0,None
TXN0000006074,CUST00022928,01-08-2020,18:44:00,18,1,0,USA,Tokyo,Travel,Credit Card,Desktop,51,691,3.9,847.7,85.92,144,18,4.4,2.21,0,0,0,0,None
TXN0000006075,CUST00120590,11-02-2022,00:53:00,0,0,1,USA,Guadalajara,Clothing,Bank Transfer,Mobile,31,503,3,17578.35,53.78,170,24,5.8,7.99,0,0,0,0,None
TXN0000006076,CUST00115658,19-11-2021,01:05:00,1,0,1,USA,Sydney,Clothing,Debit Card,POS Terminal,27,703,3.9,45111.81,58.21,163,17,3.2,18.26,1,1,0,0,None
TXN0000006077,CUST00066631,05-12-2023,13:49:00,13,0,0,France,Tokyo,Online Shopping,Credit Card,ATM,48,850,1.2,14874.21,28.49,130,18,5.7,22.43,0,0,0,1,Card Cloning
TXN0000006078,CUST00104429,20-08-2024,10:51:00,10,0,0,USA,Vancouver,Entertainment,Debit Card,Mobile,30,734,2.4,5091.66,265.34,141,21,14.7,29.24,1,0,0,0,None
TXN0000006079,CUST00122036,07-04-2020,01:23:00,1,0,1,USA,Vancouver,Education,Debit Card,Mobile,64,715,0.1,19220.96,116.45,154,21,12.1,7.33,0,0,0,0,None
TXN0000006080,CUST00183420,21-10-2022,12:52:00,12,0,0,USA,Guadalajara,Jewelry,Credit Card,ATM,22,808,2.8,12945.59,569.54,146,21,3.8,40.43,0,0,0,0,None
TXN0000006081,CUST00126245,25-02-2021,09:01:00,9,0,0,USA,Tokyo,ATM Withdrawal,Debit Card,Mobile,18,603,1,2044.42,745.61,158,25,0.2,12.87,1,0,0,0,None
TXN0000006082,CUST00069519,07-10-2020,00:45:00,0,0,1,USA,New York,Healthcare,Bank Transfer,ATM,54,741,9.8,10757.63,17.33,155,18,77.6,1.27,0,0,0,0,None
TXN0000006083,CUST00176356,23-01-2022,08:38:00,8,1,0,USA,Mexico City,Healthcare,Bank Transfer,Tablet,24,608,14.3,26357.34,73.86,138,22,1.4,5.05,0,1,0,0,None
TXN0000006084,CUST00081327,05-04-2022,07:55:00,7,0,0,USA,Berlin,Online Shopping,Mobile Payment,ATM,18,727,5.8,10657.11,204.16,155,18,1,11.04,0,0,0,0,None
TXN0000006085,CUST00143278,05-03-2020,19:40:00,19,0,0,Mexico,Osaka,Gaming,Mobile Payment,Desktop,36,753,16,2378.31,741.92,145,17,3.2,2.67,0,0,0,0,None
TXN0000006086,CUST00120244,09-02-2021,15:55:00,15,0,0,USA,Delhi,ATM Withdrawal,Bank Transfer,Tablet,39,717,0.6,7193.53,32.48,165,21,1,4.67,0,0,0,0,None
TXN0000006087,CUST00012749,23-07-2022,20:16:00,20,1,0,USA,Paris,Crypto Exchange,Mobile Payment,Tablet,77,709,1.2,3159.04,92.35,137,15,0.6,1.3,0,0,0,0,None
TXN0000006088,CUST00152170,22-08-2023,08:51:00,8,0,0,UK,New York,Electronics,Mobile Payment,Mobile,59,531,1.8,469.9,625.9,162,19,6.5,14.08,0,0,0,0,None
TXN0000006089,CUST00134165,23-11-2024,14:40:00,14,1,0,Brazil,Tokyo,Jewelry,Credit Card,Mobile,53,732,10.4,20390.37,446.92,161,21,2.9,9.53,0,0,0,0,None
TXN0000006090,CUST00053312,27-09-2022,04:59:00,4,0,1,Canada,Osaka,Grocery,Debit Card,Desktop,53,699,2.6,11857,31.86,139,27,13.4,8.98,0,0,0,0,None
TXN0000006091,CUST00022693,22-04-2022,23:49:00,23,0,1,Canada,Osaka,ATM Withdrawal,Mobile Payment,Desktop,41,593,3.9,16140.73,17.21,133,23,4,42.95,1,0,0,0,None
TXN0000006092,CUST00124955,06-06-2022,21:53:00,21,0,0,Canada,Ṣo Paulo,Electronics,Debit Card,Tablet,41,681,4.4,411.83,338.54,150,13,0.3,62.34,0,0,0,0,None
TXN0000006093,CUST00154935,09-09-2021,07:07:00,7,0,0,USA,Los Angeles,Jewelry,Debit Card,Desktop,23,702,3.9,9997.91,548.32,146,18,6.7,0.69,0,0,0,0,None
TXN0000006094,CUST00130036,16-05-2024,17:55:00,17,0,0,Japan,Mumbai,Utilities,Debit Card,Mobile,47,644,5.4,30716.58,26.96,168,27,11.7,18.59,0,0,0,0,None
TXN0000006095,CUST00079508,25-04-2022,14:29:00,14,0,0,USA,Mumbai,Clothing,Mobile Payment,POS Terminal,43,775,2,7848.79,19.35,160,14,33.2,30.95,1,0,0,0,None
TXN0000006096,CUST00080153,03-09-2020,20:18:00,20,0,0,India,Vancouver,Travel,Credit Card,Mobile,52,584,1,3114.55,1908.76,164,13,27.2,13.09,0,0,0,0,None
TXN0000006097,CUST00004927,18-04-2022,18:34:00,18,0,0,USA,Paris,Crypto Exchange,Debit Card,POS Terminal,43,755,2.5,7026.22,42.95,151,17,38.5,38.04,1,0,0,0,None
TXN0000006098,CUST00003970,21-07-2020,09:20:00,9,0,0,USA,Berlin,Restaurant,Credit Card,POS Terminal,50,520,6.8,13024.51,18.77,144,10,7.8,36.97,0,0,0,0,None
TXN0000006099,CUST00035734,26-05-2023,13:39:00,13,0,0,USA,Berlin,Travel,Credit Card,ATM,40,668,0.3,5002.24,237.06,141,15,13.6,1.35,1,0,0,0,None
TXN0000006100,CUST00069856,02-05-2020,23:16:00,23,1,1,UK,Manchester,Restaurant,Credit Card,Mobile,26,656,1.9,7434.43,44.14,191,29,5.3,1.61,0,2,0,0,None
TXN0000006101,CUST00041744,18-02-2023,05:11:00,5,1,1,Japan,Paris,Gaming,Crypto,Tablet,38,705,30,8404.52,22.4,164,20,10,5.05,0,0,0,1,Synthetic Identity
TXN0000006102,CUST00130194,22-05-2020,21:24:00,21,0,0,USA,Munich,Education,Mobile Payment,Desktop,22,789,1.6,4878.75,25.18,141,20,0.8,5.65,0,0,1,0,None
TXN0000006103,CUST00170949,14-04-2023,21:16:00,21,0,0,UK,New York,Utilities,Mobile Payment,Desktop,32,688,2,2749.91,36.59,150,14,6.3,17.74,0,0,0,0,None
TXN0000006104,CUST00107446,07-12-2024,17:17:00,17,1,0,USA,Ṣo Paulo,ATM Withdrawal,Debit Card,Mobile,40,593,0.1,3787.78,107.05,144,20,20.2,2.24,0,0,0,0,None
TXN0000006105,CUST00020324,15-05-2020,18:55:00,18,0,0,USA,Vancouver,Travel,Debit Card,POS Terminal,35,684,8.8,1434.39,622.55,166,11,29.8,21.91,0,0,0,0,None
TXN0000006106,CUST00016429,02-04-2020,04:56:00,4,0,1,USA,Paris,Travel,Crypto,Mobile,40,674,8.6,47099.77,213.82,155,16,12.9,11.41,0,0,0,0,None
TXN0000006107,CUST00034579,10-11-2022,10:30:00,10,0,0,USA,Berlin,Electronics,Credit Card,Mobile,50,738,5.7,34669.7,150.62,146,27,3.9,7.58,0,0,0,0,None
TXN0000006108,CUST00086487,15-01-2022,13:18:00,13,1,0,USA,Guadalajara,Crypto Exchange,Debit Card,POS Terminal,36,664,1.9,17839.37,15.1,141,22,2,16.7,0,0,0,0,None
TXN0000006109,CUST00064141,07-01-2024,15:11:00,15,1,0,Germany,Mumbai,Travel,Credit Card,Mobile,39,593,0.8,99375.13,2489.73,177,20,54,15.34,1,0,0,0,None
TXN0000006110,CUST00107326,25-03-2024,23:44:00,23,0,1,Australia,Ṣo Paulo,Utilities,Bank Transfer,Tablet,18,729,3.4,15451.23,20.88,139,22,35,28.56,0,0,0,0,None
TXN0000006111,CUST00083830,03-11-2023,21:54:00,21,0,0,Japan,New York,Clothing,Credit Card,Mobile,30,745,13.2,757.81,39.26,160,21,0.7,0.63,0,0,0,0,None
TXN0000006112,CUST00006365,18-09-2020,12:14:00,12,0,0,UK,Melbourne,Travel,Mobile Payment,Mobile,46,713,4.8,20770.71,261.36,152,20,61.7,22.66,0,3,0,0,None
TXN0000006113,CUST00128868,18-08-2024,06:10:00,6,1,1,Australia,Tokyo,Healthcare,Credit Card,Tablet,50,563,3.6,4085.91,24.02,143,19,34.6,9.43,0,5,0,0,None
TXN0000006114,CUST00166422,01-11-2023,00:05:00,0,0,1,UK,Melbourne,Travel,Cheque,POS Terminal,34,790,5.5,2369.44,457.14,149,15,26.6,13.84,0,0,1,1,Account Takeover
TXN0000006115,CUST00131764,30-04-2020,11:57:00,11,0,0,Brazil,Manchester,Electronics,Crypto,Tablet,36,611,0.5,14761.19,1423.95,139,16,5.7,14.19,1,0,0,0,None
TXN0000006116,CUST00095599,11-11-2021,09:19:00,9,0,0,USA,Rio,Online Shopping,Mobile Payment,Mobile,39,673,3.7,7095.01,152.23,153,25,20.7,22.82,0,0,1,0,None
TXN0000006117,CUST00197540,01-11-2022,23:27:00,23,0,1,Canada,Paris,Education,Mobile Payment,Mobile,46,720,16.6,15637.51,79.22,155,14,0.6,41.23,1,0,0,0,None
TXN0000006118,CUST00176969,26-11-2024,04:13:00,4,0,1,India,Ṣo Paulo,Gaming,Crypto,Desktop,28,636,2.1,3226.69,36.14,147,18,5,52.25,0,0,0,0,None
TXN0000006119,CUST00057063,23-03-2024,15:08:00,15,1,0,India,Delhi,Clothing,Credit Card,Mobile,59,850,10.8,56274.29,205.3,151,15,9.2,29.92,0,0,0,0,None
TXN0000006120,CUST00144934,11-12-2022,23:30:00,23,1,1,India,Berlin,ATM Withdrawal,Mobile Payment,ATM,18,687,14,15582.53,32.36,141,22,46.8,2.46,0,0,0,0,None
TXN0000006121,CUST00088303,08-04-2020,17:24:00,17,0,0,Japan,Manchester,ATM Withdrawal,Credit Card,Mobile,31,724,0.8,11179.38,7.41,136,13,8.7,1.13,0,0,1,0,None
TXN0000006122,CUST00063929,30-08-2024,20:49:00,20,0,0,UK,Melbourne,ATM Withdrawal,Bank Transfer,Tablet,51,667,0.1,8356.88,48.87,164,26,10,8.67,0,0,1,0,None
TXN0000006123,CUST00041348,12-07-2021,01:46:00,1,0,1,India,Toronto,Jewelry,Mobile Payment,Mobile,19,733,1.6,4341.35,1081.63,140,22,27,2.48,0,0,0,0,None
TXN0000006124,CUST00003122,12-04-2022,14:27:00,14,0,0,France,Toronto,Gaming,Mobile Payment,Desktop,31,761,1.6,23920.49,17.73,136,24,49.1,23.12,1,3,0,0,None
TXN0000006125,CUST00083794,30-12-2024,06:26:00,6,0,1,India,London,Crypto Exchange,Debit Card,Mobile,44,842,7.6,33188.13,8.26,132,11,3.9,5.15,0,0,0,0,None
TXN0000006126,CUST00028165,19-09-2024,18:57:00,18,0,0,France,Rio,Online Shopping,Credit Card,Desktop,21,850,6.5,985.48,73.43,167,9,20.1,11.26,1,0,0,0,None
TXN0000006127,CUST00025492,27-05-2024,20:04:00,20,0,0,Germany,Munich,Fuel,Crypto,Mobile,49,558,0.4,3526.44,106.68,155,22,9.3,12.26,0,0,0,0,None
TXN0000006128,CUST00059223,21-07-2020,23:17:00,23,0,1,USA,Rio,Clothing,Debit Card,POS Terminal,18,668,7.2,13398.4,43.97,149,14,64.2,1.11,0,0,0,0,None
TXN0000006129,CUST00154238,24-11-2023,08:06:00,8,0,0,India,Guadalajara,Fuel,Debit Card,Desktop,38,720,3.2,10285.61,51.39,147,16,29.8,14.28,0,0,0,0,None
TXN0000006130,CUST00003749,30-04-2023,17:47:00,17,1,0,USA,Manchester,Fuel,Credit Card,Desktop,26,687,0.2,37287.82,27.24,147,16,1.3,8.44,0,0,0,0,None
TXN0000006131,CUST00026554,25-04-2024,11:51:00,11,0,0,USA,Ṣo Paulo,Travel,Credit Card,Mobile,38,637,1.5,5379.64,775.29,130,18,20.3,4.78,1,0,0,0,None
TXN0000006132,CUST00116548,09-09-2022,09:24:00,9,0,0,India,Berlin,Fuel,Debit Card,Tablet,49,850,22.2,18145.34,57.68,140,23,19.3,1.01,0,0,1,0,None
TXN0000006133,CUST00060381,27-12-2024,19:50:00,19,0,0,USA,Osaka,Electronics,Debit Card,Tablet,36,818,3.7,3274.43,281.85,143,20,53.6,3.09,0,0,0,0,None
TXN0000006134,CUST00044332,25-09-2020,04:01:00,4,0,1,Mexico,Mumbai,Entertainment,Credit Card,ATM,24,700,1.2,28944.46,828.09,153,15,5.2,44.89,1,0,0,0,None
TXN0000006135,CUST00120618,06-06-2022,16:51:00,16,0,0,France,Rio,Entertainment,Bank Transfer,Mobile,57,538,4.6,29983.26,72.06,153,17,38.3,22.97,0,0,0,0,None
TXN0000006136,CUST00039561,10-01-2020,06:13:00,6,0,1,Japan,Ṣo Paulo,Grocery,Credit Card,Tablet,50,680,14.9,654.05,40.41,142,15,9.9,13.37,0,0,0,0,None
TXN0000006137,CUST00053866,15-04-2021,20:03:00,20,0,0,Mexico,Paris,Crypto Exchange,Bank Transfer,POS Terminal,71,644,0.6,18161.91,82.93,151,13,8.1,16.37,1,0,0,0,None
TXN0000006138,CUST00177759,18-03-2024,12:13:00,12,0,0,Australia,Vancouver,Clothing,Bank Transfer,Mobile,18,585,3.6,5692.44,65.38,163,18,31.6,3.08,0,0,0,0,None
TXN0000006139,CUST00075911,16-04-2020,18:54:00,18,0,0,UK,Melbourne,Restaurant,Bank Transfer,ATM,26,722,10.5,9867.51,9.24,161,24,7.3,3,0,0,0,0,None
TXN0000006140,CUST00135748,15-11-2023,12:28:00,12,0,0,Canada,Toronto,Healthcare,Debit Card,Mobile,74,654,5.2,1249.65,17.14,144,12,15.1,12.22,0,0,0,0,None
TXN0000006141,CUST00197779,15-10-2022,05:16:00,5,1,1,Germany,Vancouver,Restaurant,Bank Transfer,Mobile,57,623,3.1,6712.61,230.78,159,23,21.8,3.28,0,0,0,0,None
TXN0000006142,CUST00077987,19-07-2023,16:22:00,16,0,0,Canada,Lyon,Travel,Debit Card,Tablet,52,760,2.2,14270.85,230.42,132,25,10.8,9.87,1,0,0,0,None
TXN0000006143,CUST00010069,04-07-2024,04:04:00,4,0,1,France,Toronto,Grocery,Debit Card,Desktop,33,819,5.3,10550.94,52.8,132,24,5.5,7.44,0,0,0,0,None
TXN0000006144,CUST00054461,29-06-2020,19:08:00,19,0,0,France,Guadalajara,Crypto Exchange,Credit Card,Mobile,38,542,2.8,18189.54,62.62,107,20,35.2,7.97,0,0,0,0,None
TXN0000006145,CUST00100767,25-10-2023,07:33:00,7,0,0,USA,Ṣo Paulo,Utilities,Credit Card,Mobile,34,687,7.5,7485.87,178.46,164,15,16.3,5.26,0,0,0,0,None
TXN0000006146,CUST00046419,13-08-2020,02:01:00,2,0,1,India,Toronto,Travel,Credit Card,Mobile,53,536,4.9,3319.33,2138.46,155,14,22.8,25.75,0,0,0,0,None
TXN0000006147,CUST00026207,23-03-2023,04:54:00,4,0,1,Germany,Ṣo Paulo,Travel,Bank Transfer,POS Terminal,50,590,3.3,30638.98,1960.44,144,28,5.6,16.16,0,0,0,0,None
TXN0000006148,CUST00128181,19-09-2024,15:18:00,15,0,0,UK,Toronto,Fuel,Credit Card,Mobile,32,602,4.1,5315.66,48.07,140,19,0.9,34.33,0,0,0,0,None
TXN0000006149,CUST00000288,06-10-2023,16:03:00,16,0,0,USA,Rio,Grocery,Credit Card,Desktop,61,612,3,9326.99,6.11,160,22,17.3,1.94,0,1,0,0,None
TXN0000006150,CUST00022338,22-11-2021,11:06:00,11,0,0,USA,Berlin,Gaming,Mobile Payment,Tablet,56,806,10.1,637.94,83.57,147,22,8.7,3.06,0,1,0,0,None
TXN0000006151,CUST00151739,26-03-2022,14:32:00,14,1,0,Brazil,Ṣo Paulo,Jewelry,Credit Card,Desktop,71,553,0.3,50800.56,392.65,143,14,13.8,11.83,0,0,0,0,None
TXN0000006152,CUST00132234,22-06-2020,17:03:00,17,0,0,Germany,Munich,Online Shopping,Debit Card,Mobile,33,533,5.3,35361.34,12,150,20,1.5,3.6,0,0,0,0,None
TXN0000006153,CUST00100668,03-12-2024,05:19:00,5,0,1,Australia,Guadalajara,Jewelry,Credit Card,Mobile,36,718,0.5,10083.89,243.66,162,14,5.4,15.49,1,0,0,0,None
TXN0000006154,CUST00090072,14-03-2023,05:20:00,5,0,1,USA,London,Entertainment,Crypto,Mobile,32,664,2.1,3026.28,46.04,125,19,19.3,1.06,0,0,0,0,None
TXN0000006155,CUST00098065,25-10-2024,00:11:00,0,0,1,Mexico,Melbourne,Fuel,Credit Card,Mobile,42,545,3.1,2099.69,12.24,144,24,7.6,28.72,0,0,0,0,None
TXN0000006156,CUST00169824,14-10-2021,06:55:00,6,0,1,Germany,Manchester,Utilities,Credit Card,Mobile,25,483,13.2,17413.68,32.98,154,24,7.6,8.15,1,0,0,0,None
TXN0000006157,CUST00106512,15-08-2020,13:44:00,13,1,0,Japan,Lyon,Healthcare,Debit Card,Tablet,62,694,5.8,1158.54,80.35,161,16,19.3,32.62,0,0,0,0,None
TXN0000006158,CUST00145831,27-01-2023,23:06:00,23,0,1,India,Guadalajara,Clothing,Credit Card,Mobile,63,705,15.5,28345.26,316.44,162,20,29.2,1.34,0,1,0,0,None
TXN0000006159,CUST00196853,13-07-2021,18:19:00,18,0,0,India,Paris,Restaurant,Credit Card,Desktop,27,628,8.7,728.08,5.97,145,21,56.3,11.33,0,0,0,0,None
TXN0000006160,CUST00003179,21-11-2024,12:27:00,12,0,0,Japan,Melbourne,Education,Debit Card,Mobile,56,793,1,10548.99,11.24,159,23,1.1,20.94,0,0,0,0,None
TXN0000006161,CUST00031832,21-06-2024,23:31:00,23,0,1,UK,Lyon,Grocery,Bank Transfer,Desktop,74,823,5.9,4447.65,79.45,139,21,3.9,4.01,0,0,1,0,None
TXN0000006162,CUST00133249,22-10-2023,19:17:00,19,1,0,UK,Manchester,Entertainment,Debit Card,Tablet,35,518,0.1,2255.28,14.57,154,15,4.3,0.84,0,0,0,0,None
TXN0000006163,CUST00103307,28-03-2020,07:41:00,7,1,0,India,Osaka,ATM Withdrawal,Debit Card,Tablet,39,615,4.7,8343.77,71.89,156,23,62.2,31.56,0,0,0,0,None
TXN0000006164,CUST00164727,15-06-2022,18:41:00,18,0,0,France,Ṣo Paulo,Travel,Bank Transfer,Mobile,18,614,16.6,1911.05,805.76,143,22,36.7,2.36,0,0,0,0,None
TXN0000006165,CUST00157700,06-12-2020,07:33:00,7,1,0,India,Vancouver,Clothing,Credit Card,Desktop,38,695,7.6,30545.76,22.62,148,16,4.8,19.15,0,0,0,0,None
TXN0000006166,CUST00183623,03-01-2020,19:24:00,19,0,0,USA,Vancouver,Grocery,Bank Transfer,Desktop,60,578,0.5,34988.37,24.06,159,27,51.7,5.77,0,0,0,0,None
TXN0000006167,CUST00112026,18-04-2022,21:09:00,21,0,0,Brazil,London,Gaming,Debit Card,Mobile,50,806,2.9,673.31,57.33,148,23,14.6,8.24,0,0,0,0,None
TXN0000006168,CUST00175983,17-03-2024,00:36:00,0,1,1,India,Paris,Healthcare,Bank Transfer,Mobile,31,644,2.7,4507.43,131.09,151,17,2.8,6.23,0,0,0,0,None
TXN0000006169,CUST00090418,03-03-2020,04:57:00,4,0,1,Mexico,Rio,ATM Withdrawal,Credit Card,Tablet,32,666,4.1,24946.52,178.24,161,17,3.5,17.35,1,0,0,0,None
TXN0000006170,CUST00189324,04-08-2024,04:01:00,4,1,1,USA,Paris,Crypto Exchange,Debit Card,Mobile,41,564,4.5,4037.08,33.63,171,19,44.2,19.45,1,1,0,0,None
TXN0000006171,CUST00166495,30-04-2021,17:57:00,17,0,0,USA,Manchester,Healthcare,Debit Card,Mobile,63,678,3.5,22615.19,144.45,128,21,6.1,4.44,0,0,0,0,None
TXN0000006172,CUST00011985,06-03-2023,11:20:00,11,0,0,Mexico,Los Angeles,Clothing,Credit Card,Mobile,24,747,0.6,24098.11,9.48,147,22,7.8,8.25,0,0,0,0,None
TXN0000006173,CUST00089313,04-04-2024,18:49:00,18,0,0,UK,Berlin,Entertainment,Credit Card,Mobile,44,610,9.7,15503.33,334.09,154,18,8.6,13.01,0,0,0,0,None
TXN0000006174,CUST00192459,09-03-2020,09:00:00,9,0,0,Mexico,Ṣo Paulo,Gaming,Credit Card,Mobile,47,695,0.3,5432.86,43.21,137,35,13.5,71.28,0,0,0,0,None
TXN0000006175,CUST00083292,19-08-2024,12:00:00,12,0,0,USA,Delhi,Grocery,Debit Card,Mobile,44,745,0.1,3140.03,137.15,161,25,59.7,20.35,1,0,0,0,None
TXN0000006176,CUST00007136,25-03-2022,15:02:00,15,0,0,UK,New York,Healthcare,Credit Card,Desktop,63,569,2.6,5736.1,49.22,140,20,19.2,20.29,0,2,0,0,None
TXN0000006177,CUST00000321,15-03-2024,20:20:00,20,0,0,Germany,Tokyo,Healthcare,Crypto,ATM,27,689,8.8,10606.82,99.47,140,28,14.9,8.49,0,1,0,0,None
TXN0000006178,CUST00152757,28-09-2020,16:35:00,16,0,0,Germany,Melbourne,Jewelry,Credit Card,Mobile,69,690,2.8,6639.05,431.05,147,18,5.3,12.57,0,0,1,0,None
TXN0000006179,CUST00186986,06-02-2021,21:06:00,21,1,0,USA,Mumbai,Crypto Exchange,Credit Card,Desktop,33,633,3.2,8316.08,164.41,160,22,9.5,41.68,1,0,0,0,None
TXN0000006180,CUST00088775,15-05-2022,18:01:00,18,1,0,USA,Lyon,Online Shopping,Debit Card,Tablet,39,648,1.8,2440.86,15.09,151,20,13.1,3.78,0,0,1,0,None
TXN0000006181,CUST00152962,19-09-2020,10:45:00,10,1,0,USA,Sydney,Travel,Bank Transfer,Desktop,27,672,4.8,5096.11,35.62,163,24,18.3,33.37,0,0,0,0,None
TXN0000006182,CUST00098072,27-04-2022,18:53:00,18,0,0,UK,New York,Travel,Debit Card,Mobile,41,635,9.4,170691.25,360.16,134,22,66.7,10.51,0,2,0,0,None
TXN0000006183,CUST00179972,17-06-2024,13:54:00,13,0,0,Canada,Lyon,Utilities,Mobile Payment,Mobile,57,632,1.3,1618.39,40,144,21,2.3,0.38,0,5,0,0,None
TXN0000006184,CUST00141843,25-10-2024,18:35:00,18,0,0,USA,Osaka,Education,Debit Card,Tablet,54,850,8.9,4591.3,21.06,156,16,14.4,8.36,0,0,1,0,None
TXN0000006185,CUST00170394,19-11-2024,10:52:00,10,0,0,Brazil,Rio,Entertainment,Mobile Payment,Tablet,44,842,0.4,19948.33,16.78,145,9,3.9,5.79,0,0,0,0,None
TXN0000006186,CUST00109864,15-06-2024,00:40:00,0,1,1,USA,Sydney,Fuel,Bank Transfer,Mobile,18,605,3.5,748.75,63.61,156,21,37.9,1.38,0,2,0,0,None
TXN0000006187,CUST00041778,22-08-2020,20:12:00,20,1,0,UK,Lyon,Fuel,Mobile Payment,Mobile,43,638,8.5,4154.89,149.49,156,21,27,6.03,0,0,0,0,None
TXN0000006188,CUST00046251,13-08-2024,14:31:00,14,0,0,Mexico,Delhi,Healthcare,Bank Transfer,Mobile,52,763,2.2,18656.01,113.43,144,19,51.4,4.58,0,3,1,0,None
TXN0000006189,CUST00073035,12-12-2024,22:21:00,22,0,1,Japan,New York,ATM Withdrawal,Mobile Payment,ATM,56,628,1.6,293.82,39.16,145,17,33.6,11.06,0,0,1,0,None
TXN0000006190,CUST00104941,28-12-2022,03:44:00,3,0,1,Japan,Delhi,Grocery,Debit Card,ATM,43,693,3,28975.76,80.7,162,26,4.7,45.5,0,0,0,0,None
TXN0000006191,CUST00040131,17-08-2022,09:00:00,9,0,0,USA,Melbourne,Grocery,Mobile Payment,Tablet,44,806,0.6,2121.23,47.31,141,15,12.3,33.15,0,2,0,0,None
